# Force coefficients
# dragDir     : (9.961949e-01 8.715319e-02 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-8.715319e-02 9.961949e-01 0.000000e+00)
# rollAxis    : (9.961949e-01 8.715319e-02 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-8.715319e-02 9.961949e-01 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
132           	6.433133e-02	-1.092463e-21	5.168460e-01	2.584230e-01	-2.563188e-02	-3.216567e-02	2.905887e-01	-2.262573e-01	-3.216567e-02	3.216567e-02	2.327911e-01	2.840549e-01
133           	6.423682e-02	-1.096008e-21	5.182249e-01	2.591125e-01	-2.562156e-02	-3.211841e-02	2.912309e-01	-2.269940e-01	-3.211841e-02	3.211841e-02	2.334909e-01	2.847340e-01
134           	6.414180e-02	-1.099510e-21	5.195839e-01	2.597919e-01	-2.560781e-02	-3.207090e-02	2.918628e-01	-2.277210e-01	-3.207090e-02	3.207090e-02	2.341841e-01	2.853997e-01
135           	6.404630e-02	-1.102966e-21	5.209228e-01	2.604614e-01	-2.559066e-02	-3.202315e-02	2.924845e-01	-2.284382e-01	-3.202315e-02	3.202315e-02	2.348707e-01	2.860520e-01
136           	6.395033e-02	-1.106377e-21	5.222416e-01	2.611208e-01	-2.557014e-02	-3.197517e-02	2.930960e-01	-2.291457e-01	-3.197517e-02	3.197517e-02	2.355507e-01	2.866910e-01
137           	6.385393e-02	-1.109741e-21	5.235404e-01	2.617702e-01	-2.554627e-02	-3.192696e-02	2.936972e-01	-2.298433e-01	-3.192696e-02	3.192696e-02	2.362240e-01	2.873165e-01
138           	6.375710e-02	-1.113057e-21	5.248191e-01	2.624095e-01	-2.551904e-02	-3.187855e-02	2.942881e-01	-2.305310e-01	-3.187855e-02	3.187855e-02	2.368905e-01	2.879286e-01
139           	6.365988e-02	-1.116323e-21	5.260775e-01	2.630387e-01	-2.548847e-02	-3.182994e-02	2.948687e-01	-2.312088e-01	-3.182994e-02	3.182994e-02	2.375503e-01	2.885272e-01
140           	6.356227e-02	-1.119539e-21	5.273157e-01	2.636579e-01	-2.545458e-02	-3.178114e-02	2.954390e-01	-2.318767e-01	-3.178114e-02	3.178114e-02	2.382033e-01	2.891124e-01
141           	6.346429e-02	-1.122705e-21	5.285337e-01	2.642669e-01	-2.541737e-02	-3.173215e-02	2.959990e-01	-2.325347e-01	-3.173215e-02	3.173215e-02	2.388495e-01	2.896842e-01
142           	6.336595e-02	-1.125819e-21	5.297314e-01	2.648657e-01	-2.537686e-02	-3.168298e-02	2.965487e-01	-2.331827e-01	-3.168298e-02	3.168298e-02	2.394889e-01	2.902426e-01
143           	6.326725e-02	-1.128881e-21	5.309089e-01	2.654544e-01	-2.533306e-02	-3.163363e-02	2.970881e-01	-2.338208e-01	-3.163363e-02	3.163363e-02	2.401214e-01	2.907875e-01
144           	6.316821e-02	-1.131892e-21	5.320661e-01	2.660330e-01	-2.528598e-02	-3.158411e-02	2.976171e-01	-2.344489e-01	-3.158411e-02	3.158411e-02	2.407470e-01	2.913190e-01
145           	6.306885e-02	-1.134851e-21	5.332029e-01	2.666014e-01	-2.523565e-02	-3.153443e-02	2.981359e-01	-2.350670e-01	-3.153443e-02	3.153443e-02	2.413658e-01	2.918371e-01
146           	6.296924e-02	-1.137759e-21	5.343197e-01	2.671599e-01	-2.518216e-02	-3.148462e-02	2.986445e-01	-2.356752e-01	-3.148462e-02	3.148462e-02	2.419777e-01	2.923420e-01
147           	6.286932e-02	-1.140617e-21	5.354161e-01	2.677080e-01	-2.512541e-02	-3.143466e-02	2.991427e-01	-2.362734e-01	-3.143466e-02	3.143466e-02	2.425826e-01	2.928335e-01
148           	6.276914e-02	-1.143424e-21	5.364925e-01	2.682462e-01	-2.506555e-02	-3.138457e-02	2.996308e-01	-2.368617e-01	-3.138457e-02	3.138457e-02	2.431807e-01	2.933118e-01
149           	6.266867e-02	-1.146182e-21	5.375486e-01	2.687743e-01	-2.500255e-02	-3.133434e-02	3.001086e-01	-2.374400e-01	-3.133434e-02	3.133434e-02	2.437717e-01	2.937768e-01
150           	6.256796e-02	-1.148890e-21	5.385847e-01	2.692923e-01	-2.493648e-02	-3.128398e-02	3.005763e-01	-2.380084e-01	-3.128398e-02	3.128398e-02	2.443559e-01	2.942288e-01
151           	6.246703e-02	-1.151549e-21	5.396008e-01	2.698004e-01	-2.486739e-02	-3.123351e-02	3.010339e-01	-2.385669e-01	-3.123351e-02	3.123351e-02	2.449330e-01	2.946678e-01
152           	6.236586e-02	-1.154159e-21	5.405971e-01	2.702985e-01	-2.479530e-02	-3.118293e-02	3.014815e-01	-2.391156e-01	-3.118293e-02	3.118293e-02	2.455032e-01	2.950938e-01
153           	6.226449e-02	-1.156721e-21	5.415735e-01	2.707867e-01	-2.472027e-02	-3.113224e-02	3.019190e-01	-2.396545e-01	-3.113224e-02	3.113224e-02	2.460665e-01	2.955070e-01
154           	6.216291e-02	-1.159236e-21	5.425301e-01	2.712651e-01	-2.464236e-02	-3.108145e-02	3.023465e-01	-2.401836e-01	-3.108145e-02	3.108145e-02	2.466227e-01	2.959074e-01
155           	6.206113e-02	-1.161703e-21	5.434671e-01	2.717336e-01	-2.456161e-02	-3.103057e-02	3.027641e-01	-2.407030e-01	-3.103057e-02	3.103057e-02	2.471720e-01	2.962952e-01
156           	6.195918e-02	-1.164125e-21	5.443846e-01	2.721923e-01	-2.447807e-02	-3.097959e-02	3.031719e-01	-2.412127e-01	-3.097959e-02	3.097959e-02	2.477142e-01	2.966704e-01
157           	6.185708e-02	-1.166500e-21	5.452828e-01	2.726414e-01	-2.439184e-02	-3.092854e-02	3.035699e-01	-2.417129e-01	-3.092854e-02	3.092854e-02	2.482496e-01	2.970332e-01
158           	6.175478e-02	-1.168829e-21	5.461614e-01	2.730807e-01	-2.430284e-02	-3.087739e-02	3.039581e-01	-2.422033e-01	-3.087739e-02	3.087739e-02	2.487779e-01	2.973835e-01
159           	6.165233e-02	-1.171112e-21	5.470209e-01	2.735105e-01	-2.421127e-02	-3.082616e-02	3.043366e-01	-2.426843e-01	-3.082616e-02	3.082616e-02	2.492992e-01	2.977217e-01
160           	6.154973e-02	-1.173349e-21	5.478613e-01	2.739307e-01	-2.411713e-02	-3.077486e-02	3.047055e-01	-2.431558e-01	-3.077486e-02	3.077486e-02	2.498135e-01	2.980478e-01
161           	6.144701e-02	-1.175541e-21	5.486828e-01	2.743414e-01	-2.402052e-02	-3.072351e-02	3.050649e-01	-2.436179e-01	-3.072351e-02	3.072351e-02	2.503209e-01	2.983619e-01
162           	6.134419e-02	-1.177686e-21	5.494855e-01	2.747427e-01	-2.392145e-02	-3.067210e-02	3.054148e-01	-2.440706e-01	-3.067210e-02	3.067210e-02	2.508213e-01	2.986642e-01
163           	6.124131e-02	-1.179785e-21	5.502696e-01	2.751348e-01	-2.382005e-02	-3.062066e-02	3.057555e-01	-2.445142e-01	-3.062066e-02	3.062066e-02	2.513148e-01	2.989549e-01
164           	6.113837e-02	-1.181839e-21	5.510353e-01	2.755177e-01	-2.371634e-02	-3.056918e-02	3.060868e-01	-2.449485e-01	-3.056918e-02	3.056918e-02	2.518013e-01	2.992340e-01
165           	6.103535e-02	-1.183847e-21	5.517825e-01	2.758912e-01	-2.361034e-02	-3.051767e-02	3.064089e-01	-2.453736e-01	-3.051767e-02	3.051767e-02	2.522809e-01	2.995016e-01
166           	6.093227e-02	-1.185808e-21	5.525115e-01	2.762557e-01	-2.350212e-02	-3.046614e-02	3.067219e-01	-2.457896e-01	-3.046614e-02	3.046614e-02	2.527536e-01	2.997579e-01
167           	6.082916e-02	-1.187724e-21	5.532224e-01	2.766112e-01	-2.339174e-02	-3.041458e-02	3.070258e-01	-2.461966e-01	-3.041458e-02	3.041458e-02	2.532194e-01	3.000029e-01
168           	6.072601e-02	-1.189594e-21	5.539153e-01	2.769577e-01	-2.327926e-02	-3.036301e-02	3.073207e-01	-2.465947e-01	-3.036301e-02	3.036301e-02	2.536784e-01	3.002369e-01
169           	6.062286e-02	-1.191419e-21	5.545906e-01	2.772953e-01	-2.316473e-02	-3.031143e-02	3.076067e-01	-2.469839e-01	-3.031143e-02	3.031143e-02	2.541306e-01	3.004600e-01
170           	6.051972e-02	-1.193198e-21	5.552482e-01	2.776241e-01	-2.304821e-02	-3.025986e-02	3.078840e-01	-2.473642e-01	-3.025986e-02	3.025986e-02	2.545759e-01	3.006723e-01
171           	6.041661e-02	-1.194929e-21	5.558884e-01	2.779442e-01	-2.292973e-02	-3.020830e-02	3.081525e-01	-2.477359e-01	-3.020830e-02	3.020830e-02	2.550145e-01	3.008740e-01
172           	6.031354e-02	-1.196613e-21	5.565114e-01	2.782557e-01	-2.280936e-02	-3.015677e-02	3.084125e-01	-2.480989e-01	-3.015677e-02	3.015677e-02	2.554463e-01	3.010651e-01
173           	6.021053e-02	-1.198251e-21	5.571173e-01	2.785586e-01	-2.268714e-02	-3.010527e-02	3.086639e-01	-2.484534e-01	-3.010527e-02	3.010527e-02	2.558715e-01	3.012458e-01
174           	6.010760e-02	-1.199843e-21	5.577062e-01	2.788531e-01	-2.256312e-02	-3.005380e-02	3.089069e-01	-2.487993e-01	-3.005380e-02	3.005380e-02	2.562900e-01	3.014162e-01
175           	6.000476e-02	-1.201391e-21	5.582783e-01	2.791392e-01	-2.243736e-02	-3.000238e-02	3.091415e-01	-2.491368e-01	-3.000238e-02	3.000238e-02	2.567018e-01	3.015765e-01
176           	5.990202e-02	-1.202894e-21	5.588339e-01	2.794169e-01	-2.230990e-02	-2.995101e-02	3.093680e-01	-2.494659e-01	-2.995101e-02	2.995101e-02	2.571070e-01	3.017268e-01
177           	5.979939e-02	-1.204355e-21	5.593730e-01	2.796865e-01	-2.218079e-02	-2.989970e-02	3.095862e-01	-2.497868e-01	-2.989970e-02	2.989970e-02	2.575057e-01	3.018673e-01
178           	5.969689e-02	-1.205772e-21	5.598959e-01	2.799480e-01	-2.205008e-02	-2.984844e-02	3.097964e-01	-2.500995e-01	-2.984844e-02	2.984844e-02	2.578979e-01	3.019981e-01
179           	5.959454e-02	-1.207146e-21	5.604029e-01	2.802014e-01	-2.191783e-02	-2.979727e-02	3.099987e-01	-2.504042e-01	-2.979727e-02	2.979727e-02	2.582836e-01	3.021193e-01
180           	5.949235e-02	-1.208479e-21	5.608940e-01	2.804470e-01	-2.178412e-02	-2.974618e-02	3.101932e-01	-2.507008e-01	-2.974618e-02	2.974618e-02	2.586629e-01	3.022311e-01
181           	5.939035e-02	-1.209770e-21	5.613694e-01	2.806847e-01	-2.164897e-02	-2.969517e-02	3.103799e-01	-2.509895e-01	-2.969517e-02	2.969517e-02	2.590357e-01	3.023336e-01
182           	5.928855e-02	-1.211020e-21	5.618293e-01	2.809146e-01	-2.151245e-02	-2.964428e-02	3.105589e-01	-2.512704e-01	-2.964428e-02	2.964428e-02	2.594022e-01	3.024271e-01
183           	5.918697e-02	-1.212232e-21	5.622740e-01	2.811370e-01	-2.137463e-02	-2.959349e-02	3.107305e-01	-2.515435e-01	-2.959349e-02	2.959349e-02	2.597623e-01	3.025116e-01
184           	5.908560e-02	-1.213405e-21	5.627037e-01	2.813519e-01	-2.123555e-02	-2.954280e-02	3.108947e-01	-2.518091e-01	-2.954280e-02	2.954280e-02	2.601163e-01	3.025874e-01
185           	5.898447e-02	-1.214538e-21	5.631185e-01	2.815592e-01	-2.109525e-02	-2.949224e-02	3.110515e-01	-2.520670e-01	-2.949224e-02	2.949224e-02	2.604640e-01	3.026545e-01
186           	5.888362e-02	-1.215633e-21	5.635186e-01	2.817593e-01	-2.095383e-02	-2.944181e-02	3.112011e-01	-2.523175e-01	-2.944181e-02	2.944181e-02	2.608055e-01	3.027131e-01
187           	5.878308e-02	-1.216693e-21	5.639043e-01	2.819522e-01	-2.081133e-02	-2.939154e-02	3.113437e-01	-2.525606e-01	-2.939154e-02	2.939154e-02	2.611408e-01	3.027635e-01
188           	5.868284e-02	-1.217718e-21	5.642759e-01	2.821379e-01	-2.066780e-02	-2.934142e-02	3.114794e-01	-2.527965e-01	-2.934142e-02	2.934142e-02	2.614701e-01	3.028057e-01
189           	5.858292e-02	-1.218708e-21	5.646334e-01	2.823167e-01	-2.052329e-02	-2.929146e-02	3.116081e-01	-2.530252e-01	-2.929146e-02	2.929146e-02	2.617934e-01	3.028400e-01
190           	5.848331e-02	-1.219661e-21	5.649770e-01	2.824885e-01	-2.037783e-02	-2.924166e-02	3.117302e-01	-2.532469e-01	-2.924166e-02	2.924166e-02	2.621107e-01	3.028663e-01
191           	5.838405e-02	-1.220579e-21	5.653070e-01	2.826535e-01	-2.023148e-02	-2.919202e-02	3.118455e-01	-2.534615e-01	-2.919202e-02	2.919202e-02	2.624220e-01	3.028850e-01
192           	5.828515e-02	-1.221462e-21	5.656237e-01	2.828118e-01	-2.008428e-02	-2.914258e-02	3.119544e-01	-2.536693e-01	-2.914258e-02	2.914258e-02	2.627275e-01	3.028961e-01
193           	5.818663e-02	-1.222309e-21	5.659270e-01	2.829635e-01	-1.993631e-02	-2.909332e-02	3.120568e-01	-2.538702e-01	-2.909332e-02	2.909332e-02	2.630272e-01	3.028998e-01
194           	5.808849e-02	-1.223120e-21	5.662173e-01	2.831087e-01	-1.978758e-02	-2.904424e-02	3.121529e-01	-2.540644e-01	-2.904424e-02	2.904424e-02	2.633211e-01	3.028962e-01
195           	5.799076e-02	-1.223895e-21	5.664949e-01	2.832475e-01	-1.963820e-02	-2.899538e-02	3.122429e-01	-2.542521e-01	-2.899538e-02	2.899538e-02	2.636093e-01	3.028857e-01
196           	5.789343e-02	-1.224634e-21	5.667600e-01	2.833800e-01	-1.948819e-02	-2.894671e-02	3.123267e-01	-2.544333e-01	-2.894671e-02	2.894671e-02	2.638918e-01	3.028682e-01
197           	5.779650e-02	-1.225340e-21	5.670125e-01	2.835063e-01	-1.933759e-02	-2.889825e-02	3.124045e-01	-2.546080e-01	-2.889825e-02	2.889825e-02	2.641687e-01	3.028438e-01
198           	5.770000e-02	-1.226012e-21	5.672529e-01	2.836264e-01	-1.918643e-02	-2.885000e-02	3.124764e-01	-2.547764e-01	-2.885000e-02	2.885000e-02	2.644400e-01	3.028129e-01
199           	5.760394e-02	-1.226651e-21	5.674813e-01	2.837406e-01	-1.903479e-02	-2.880197e-02	3.125426e-01	-2.549387e-01	-2.880197e-02	2.880197e-02	2.647058e-01	3.027754e-01
200           	5.750833e-02	-1.227256e-21	5.676978e-01	2.838489e-01	-1.888271e-02	-2.875416e-02	3.126031e-01	-2.550948e-01	-2.875416e-02	2.875416e-02	2.649662e-01	3.027316e-01
201           	5.741317e-02	-1.227828e-21	5.679028e-01	2.839514e-01	-1.873023e-02	-2.870659e-02	3.126580e-01	-2.552448e-01	-2.870659e-02	2.870659e-02	2.652212e-01	3.026816e-01
202           	5.731848e-02	-1.228370e-21	5.680965e-01	2.840482e-01	-1.857741e-02	-2.865924e-02	3.127075e-01	-2.553890e-01	-2.865924e-02	2.865924e-02	2.654708e-01	3.026257e-01
203           	5.722426e-02	-1.228880e-21	5.682790e-01	2.841395e-01	-1.842428e-02	-2.861213e-02	3.127516e-01	-2.555274e-01	-2.861213e-02	2.861213e-02	2.657152e-01	3.025638e-01
204           	5.713053e-02	-1.229360e-21	5.684504e-01	2.842252e-01	-1.827086e-02	-2.856527e-02	3.127905e-01	-2.556600e-01	-2.856527e-02	2.856527e-02	2.659544e-01	3.024961e-01
205           	5.703730e-02	-1.229811e-21	5.686112e-01	2.843056e-01	-1.811724e-02	-2.851865e-02	3.128243e-01	-2.557870e-01	-2.851865e-02	2.851865e-02	2.661884e-01	3.024228e-01
206           	5.694456e-02	-1.230232e-21	5.687613e-01	2.843807e-01	-1.796340e-02	-2.847228e-02	3.128529e-01	-2.559084e-01	-2.847228e-02	2.847228e-02	2.664173e-01	3.023441e-01
207           	5.685235e-02	-1.230625e-21	5.689010e-01	2.844505e-01	-1.780941e-02	-2.842617e-02	3.128767e-01	-2.560243e-01	-2.842617e-02	2.842617e-02	2.666411e-01	3.022599e-01
208           	5.676065e-02	-1.230989e-21	5.690305e-01	2.845153e-01	-1.765531e-02	-2.838032e-02	3.128956e-01	-2.561349e-01	-2.838032e-02	2.838032e-02	2.668599e-01	3.021706e-01
209           	5.666948e-02	-1.231326e-21	5.691500e-01	2.845750e-01	-1.750114e-02	-2.833474e-02	3.129097e-01	-2.562403e-01	-2.833474e-02	2.833474e-02	2.670739e-01	3.020761e-01
210           	5.657886e-02	-1.231635e-21	5.692597e-01	2.846298e-01	-1.734692e-02	-2.828943e-02	3.129193e-01	-2.563404e-01	-2.828943e-02	2.828943e-02	2.672829e-01	3.019768e-01
211           	5.648879e-02	-1.231917e-21	5.693597e-01	2.846799e-01	-1.719271e-02	-2.824440e-02	3.129243e-01	-2.564355e-01	-2.824440e-02	2.824440e-02	2.674872e-01	3.018726e-01
212           	5.639927e-02	-1.232173e-21	5.694503e-01	2.847252e-01	-1.703854e-02	-2.819964e-02	3.129248e-01	-2.565255e-01	-2.819964e-02	2.819964e-02	2.676866e-01	3.017637e-01
213           	5.631032e-02	-1.232404e-21	5.695317e-01	2.847659e-01	-1.688446e-02	-2.815516e-02	3.129210e-01	-2.566107e-01	-2.815516e-02	2.815516e-02	2.678814e-01	3.016503e-01
214           	5.622193e-02	-1.232608e-21	5.696041e-01	2.848020e-01	-1.673048e-02	-2.811096e-02	3.129130e-01	-2.566911e-01	-2.811096e-02	2.811096e-02	2.680715e-01	3.015325e-01
215           	5.613412e-02	-1.232788e-21	5.696675e-01	2.848338e-01	-1.657665e-02	-2.806706e-02	3.129008e-01	-2.567667e-01	-2.806706e-02	2.806706e-02	2.682571e-01	3.014104e-01
216           	5.604689e-02	-1.232943e-21	5.697224e-01	2.848612e-01	-1.642300e-02	-2.802344e-02	3.128846e-01	-2.568377e-01	-2.802344e-02	2.802344e-02	2.684382e-01	3.012842e-01
217           	5.596024e-02	-1.233075e-21	5.697687e-01	2.848843e-01	-1.626956e-02	-2.798012e-02	3.128644e-01	-2.569042e-01	-2.798012e-02	2.798012e-02	2.686148e-01	3.011539e-01
218           	5.587418e-02	-1.233184e-21	5.698067e-01	2.849033e-01	-1.611638e-02	-2.793709e-02	3.128404e-01	-2.569662e-01	-2.793709e-02	2.793709e-02	2.687870e-01	3.010197e-01
219           	5.578874e-02	-1.233269e-21	5.698366e-01	2.849183e-01	-1.596348e-02	-2.789437e-02	3.128126e-01	-2.570239e-01	-2.789437e-02	2.789437e-02	2.689548e-01	3.008818e-01
220           	5.570390e-02	-1.233332e-21	5.698585e-01	2.849293e-01	-1.581091e-02	-2.785195e-02	3.127812e-01	-2.570773e-01	-2.785195e-02	2.785195e-02	2.691183e-01	3.007402e-01
221           	5.561968e-02	-1.233373e-21	5.698728e-01	2.849364e-01	-1.565870e-02	-2.780984e-02	3.127462e-01	-2.571265e-01	-2.780984e-02	2.780984e-02	2.692777e-01	3.005951e-01
222           	5.553608e-02	-1.233392e-21	5.698794e-01	2.849397e-01	-1.550688e-02	-2.776804e-02	3.127078e-01	-2.571717e-01	-2.776804e-02	2.776804e-02	2.694328e-01	3.004466e-01
223           	5.545309e-02	-1.233391e-21	5.698787e-01	2.849394e-01	-1.535547e-02	-2.772655e-02	3.126659e-01	-2.572128e-01	-2.772655e-02	2.772655e-02	2.695839e-01	3.002948e-01
224           	5.537073e-02	-1.233369e-21	5.698708e-01	2.849354e-01	-1.520452e-02	-2.768537e-02	3.126208e-01	-2.572500e-01	-2.768537e-02	2.768537e-02	2.697309e-01	3.001399e-01
225           	5.528899e-02	-1.233328e-21	5.698559e-01	2.849279e-01	-1.505404e-02	-2.764449e-02	3.125724e-01	-2.572834e-01	-2.764449e-02	2.764449e-02	2.698739e-01	2.999820e-01
226           	5.520788e-02	-1.233268e-21	5.698341e-01	2.849170e-01	-1.490409e-02	-2.760394e-02	3.125210e-01	-2.573131e-01	-2.760394e-02	2.760394e-02	2.700129e-01	2.998211e-01
227           	5.512741e-02	-1.233189e-21	5.698056e-01	2.849028e-01	-1.475467e-02	-2.756371e-02	3.124665e-01	-2.573391e-01	-2.756371e-02	2.756371e-02	2.701481e-01	2.996575e-01
228           	5.504759e-02	-1.233092e-21	5.697706e-01	2.848853e-01	-1.460583e-02	-2.752380e-02	3.124091e-01	-2.573615e-01	-2.752380e-02	2.752380e-02	2.702795e-01	2.994911e-01
229           	5.496839e-02	-1.232976e-21	5.697293e-01	2.848646e-01	-1.445758e-02	-2.748420e-02	3.123488e-01	-2.573804e-01	-2.748420e-02	2.748420e-02	2.704071e-01	2.993222e-01
230           	5.488982e-02	-1.232844e-21	5.696818e-01	2.848409e-01	-1.430995e-02	-2.744491e-02	3.122858e-01	-2.573960e-01	-2.744491e-02	2.744491e-02	2.705309e-01	2.991508e-01
231           	5.481189e-02	-1.232694e-21	5.696282e-01	2.848141e-01	-1.416296e-02	-2.740594e-02	3.122201e-01	-2.574082e-01	-2.740594e-02	2.740594e-02	2.706511e-01	2.989771e-01
232           	5.473460e-02	-1.232528e-21	5.695689e-01	2.847844e-01	-1.401666e-02	-2.736730e-02	3.121517e-01	-2.574171e-01	-2.736730e-02	2.736730e-02	2.707678e-01	2.988011e-01
233           	5.465795e-02	-1.232345e-21	5.695038e-01	2.847519e-01	-1.387105e-02	-2.732897e-02	3.120809e-01	-2.574229e-01	-2.732897e-02	2.732897e-02	2.708808e-01	2.986229e-01
234           	5.458033e-02	-1.232131e-21	5.694252e-01	2.847126e-01	-1.372036e-02	-2.729016e-02	3.120028e-01	-2.574224e-01	-2.729016e-02	2.729016e-02	2.709923e-01	2.984330e-01
235           	5.450403e-02	-1.231902e-21	5.693441e-01	2.846720e-01	-1.357283e-02	-2.725201e-02	3.119240e-01	-2.574200e-01	-2.725201e-02	2.725201e-02	2.710992e-01	2.982449e-01
236           	5.442928e-02	-1.231667e-21	5.692616e-01	2.846308e-01	-1.342924e-02	-2.721464e-02	3.118455e-01	-2.574162e-01	-2.721464e-02	2.721464e-02	2.712016e-01	2.980601e-01
237           	5.435561e-02	-1.231423e-21	5.691760e-01	2.845880e-01	-1.328777e-02	-2.717781e-02	3.117658e-01	-2.574102e-01	-2.717781e-02	2.717781e-02	2.713002e-01	2.978758e-01
238           	5.428257e-02	-1.231166e-21	5.690855e-01	2.845427e-01	-1.314702e-02	-2.714128e-02	3.116840e-01	-2.574015e-01	-2.714128e-02	2.714128e-02	2.713957e-01	2.976898e-01
239           	5.421004e-02	-1.230895e-21	5.689897e-01	2.844948e-01	-1.300667e-02	-2.710502e-02	3.115999e-01	-2.573898e-01	-2.710502e-02	2.710502e-02	2.714882e-01	2.975015e-01
240           	5.413809e-02	-1.230608e-21	5.688890e-01	2.844445e-01	-1.286697e-02	-2.706905e-02	3.115136e-01	-2.573755e-01	-2.706905e-02	2.706905e-02	2.715776e-01	2.973115e-01
241           	5.406677e-02	-1.230309e-21	5.687839e-01	2.843920e-01	-1.272811e-02	-2.703338e-02	3.114253e-01	-2.573586e-01	-2.703338e-02	2.703338e-02	2.716638e-01	2.971201e-01
242           	5.399609e-02	-1.229995e-21	5.686745e-01	2.843372e-01	-1.259019e-02	-2.699805e-02	3.113353e-01	-2.573392e-01	-2.699805e-02	2.699805e-02	2.717471e-01	2.969274e-01
243           	5.392605e-02	-1.229670e-21	5.685609e-01	2.842804e-01	-1.245322e-02	-2.696303e-02	3.112435e-01	-2.573174e-01	-2.696303e-02	2.696303e-02	2.718272e-01	2.967337e-01
244           	5.385665e-02	-1.229333e-21	5.684433e-01	2.842217e-01	-1.231721e-02	-2.692832e-02	3.111500e-01	-2.572933e-01	-2.692832e-02	2.692832e-02	2.719044e-01	2.965389e-01
245           	5.378786e-02	-1.228984e-21	5.683218e-01	2.841609e-01	-1.218214e-02	-2.689393e-02	3.110548e-01	-2.572670e-01	-2.689393e-02	2.689393e-02	2.719788e-01	2.963430e-01
246           	5.371971e-02	-1.228624e-21	5.681965e-01	2.840983e-01	-1.204805e-02	-2.685985e-02	3.109581e-01	-2.572384e-01	-2.685985e-02	2.685985e-02	2.720502e-01	2.961463e-01
247           	5.365216e-02	-1.228252e-21	5.680677e-01	2.840338e-01	-1.191495e-02	-2.682608e-02	3.108599e-01	-2.572077e-01	-2.682608e-02	2.682608e-02	2.721189e-01	2.959488e-01
248           	5.358525e-02	-1.227870e-21	5.679353e-01	2.839676e-01	-1.178285e-02	-2.679262e-02	3.107603e-01	-2.571750e-01	-2.679262e-02	2.679262e-02	2.721848e-01	2.957505e-01
249           	5.351896e-02	-1.227478e-21	5.677995e-01	2.838998e-01	-1.165179e-02	-2.675948e-02	3.106592e-01	-2.571403e-01	-2.675948e-02	2.675948e-02	2.722480e-01	2.955515e-01
250           	5.345329e-02	-1.227075e-21	5.676604e-01	2.838302e-01	-1.152176e-02	-2.672665e-02	3.105569e-01	-2.571036e-01	-2.672665e-02	2.672665e-02	2.723085e-01	2.953520e-01
251           	5.338825e-02	-1.226663e-21	5.675182e-01	2.837591e-01	-1.139279e-02	-2.669412e-02	3.104532e-01	-2.570650e-01	-2.669412e-02	2.669412e-02	2.723663e-01	2.951519e-01
252           	5.332382e-02	-1.226241e-21	5.673730e-01	2.836865e-01	-1.126490e-02	-2.666191e-02	3.103484e-01	-2.570246e-01	-2.666191e-02	2.666191e-02	2.724216e-01	2.949514e-01
253           	5.326000e-02	-1.225809e-21	5.672248e-01	2.836124e-01	-1.113810e-02	-2.663000e-02	3.102424e-01	-2.569824e-01	-2.663000e-02	2.663000e-02	2.724743e-01	2.947505e-01
254           	5.319680e-02	-1.225369e-21	5.670739e-01	2.835369e-01	-1.101240e-02	-2.659840e-02	3.101353e-01	-2.569385e-01	-2.659840e-02	2.659840e-02	2.725245e-01	2.945493e-01
255           	5.313421e-02	-1.224920e-21	5.669202e-01	2.834601e-01	-1.088781e-02	-2.656711e-02	3.100272e-01	-2.568930e-01	-2.656711e-02	2.656711e-02	2.725723e-01	2.943479e-01
256           	5.307223e-02	-1.224463e-21	5.667640e-01	2.833820e-01	-1.076435e-02	-2.653611e-02	3.099181e-01	-2.568459e-01	-2.653611e-02	2.653611e-02	2.726177e-01	2.941464e-01
257           	5.301084e-02	-1.223998e-21	5.666054e-01	2.833027e-01	-1.064203e-02	-2.650542e-02	3.098081e-01	-2.567973e-01	-2.650542e-02	2.650542e-02	2.726607e-01	2.939447e-01
258           	5.295006e-02	-1.223525e-21	5.664444e-01	2.832222e-01	-1.052086e-02	-2.647503e-02	3.096972e-01	-2.567472e-01	-2.647503e-02	2.647503e-02	2.727013e-01	2.937431e-01
259           	5.288985e-02	-1.223045e-21	5.662811e-01	2.831405e-01	-1.040082e-02	-2.644493e-02	3.095855e-01	-2.566956e-01	-2.644493e-02	2.644493e-02	2.727397e-01	2.935414e-01
260           	5.283026e-02	-1.222558e-21	5.661157e-01	2.830578e-01	-1.028197e-02	-2.641513e-02	3.094730e-01	-2.566427e-01	-2.641513e-02	2.641513e-02	2.727759e-01	2.933398e-01
261           	5.277127e-02	-1.222065e-21	5.659482e-01	2.829741e-01	-1.016430e-02	-2.638563e-02	3.093598e-01	-2.565885e-01	-2.638563e-02	2.638563e-02	2.728098e-01	2.931384e-01
